STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,Latitude,Longitude
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-13,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-14,,,2.28,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-15,,,0.15,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-16,,,0.22,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-17,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-18,,,0.0,0.0,,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-19,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-20,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-21,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-22,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-23,,,0.01,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-24,,,0.03,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-25,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-26,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-27,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-28,,,0.06,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-29,,,0.0,0.0,0.0,90.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-30,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-07-31,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-01,,,0.26,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-02,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-03,,,0.0,0.0,0.0,90.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-04,,,0.0,0.0,0.0,90.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-05,,,0.5,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-06,,,0.58,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-07,,,0.01,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-08,,,0.02,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-09,,,0.0,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-10,,,0.28,0.0,0.0,89.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-11,,,0.0,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-12,,,0.54,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-13,,,0.05,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-14,,,0.49,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-15,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-16,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-17,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-18,,,0.55,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-19,,,0.96,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-20,,,0.14,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-21,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-22,,,0.23,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-23,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-24,,,0.51,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-25,,,0.34,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-26,,,0.36,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-27,,,0.55,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-28,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-29,,,1.03,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-30,,,0.0,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-08-31,,,0.0,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-01,,,0.0,0.0,0.0,88.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-02,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-03,,,2.68,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-04,,,0.0,0.0,0.0,81.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-05,,,0.0,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-06,,,0.09,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-07,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-08,,,0.0,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-09,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-10,,,0.0,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-11,,,0.0,0.0,0.0,87.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-12,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-13,,,0.0,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-14,,,0.0,0.0,0.0,81.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-15,,,0.03,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-16,,,0.0,0.0,0.0,82.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-17,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-18,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-19,,,0.0,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-20,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-21,,,0.0,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-22,,,0.0,0.0,0.0,85.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-23,,,0.0,0.0,0.0,86.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-24,,,0.0,0.0,0.0,83.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-25,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-26,,,0.0,0.0,0.0,84.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-27,,,0.0,0.0,0.0,80.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-28,,,0.0,0.0,0.0,79.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-29,,,0.0,0.0,0.0,76.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-09-30,,,0.0,0.0,0.0,73.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-01,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-02,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-03,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-04,,,0.0,0.0,0.0,76.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-05,,,0.0,0.0,0.0,76.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-06,,,0.0,0.0,0.0,77.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-07,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-08,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-09,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-10,,,0.0,0.0,0.0,77.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-11,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-12,,,0.07,0.0,0.0,81.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-13,,,0.13,0.0,0.0,80.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-14,,,0.0,0.0,0.0,79.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-15,,,0.0,0.0,0.0,79.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-16,,,0.0,0.0,0.0,80.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-17,,,0.4,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-18,,,0.0,0.0,0.0,65.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-19,,,0.0,0.0,0.0,59.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-20,,,0.0,0.0,0.0,65.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-21,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-22,,,0.0,0.0,0.0,77.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-23,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-24,,,0.0,0.0,0.0,78.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-25,,,0.17,0.0,0.0,71.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-26,,,0.0,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-27,,,0.13,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-28,,,0.64,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-29,,,0.0,0.0,0.0,64.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-30,,,0.0,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-10-31,,,0.0,0.0,0.0,68.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-01,,,0.59,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-02,,,0.0,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-03,,,0.0,0.0,0.0,75.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-04,,,0.01,0.0,0.0,76.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-05,,,0.6,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-06,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-07,,,0.0,0.0,0.0,75.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-08,,,0.0,0.0,0.0,75.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-09,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-10,,,0.0,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-11,,,0.01,0.0,0.0,74.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-12,,,0.0,0.0,0.0,57.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-13,,,0.0,0.0,0.0,52.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-14,,,1.66,0.0,0.0,63.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-15,,,0.0,0.0,0.0,52.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-16,,,0.0,0.0,0.0,48.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-17,,,0.0,0.0,0.0,52.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-18,,,0.11,0.0,0.0,54.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-19,,,1.18,0.0,0.0,49.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-20,,,0.0,0.0,0.0,47.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-21,,,0.42,0.0,0.0,49.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-22,,,1.09,0.0,0.0,49.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-23,,,0.0,0.0,0.0,57.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-24,,,1.34,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-25,,,0.14,0.0,0.0,,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-26,,,1.05,0.0,0.0,73.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-27,,,0.0,0.0,0.0,80.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-28,,,0.0,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-29,,,0.0,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-11-30,,,0.0,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-01,,,0.0,0.0,0.0,56.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-02,,,0.0,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-03,,,0.0,0.0,0.0,71.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-04,,,0.0,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-05,,,0.0,0.0,0.0,70.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-06,,,0.0,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-07,,,0.0,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-08,,,0.0,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-09,,,0.0,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-10,,,0.0,0.0,0.0,71.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-11,,,0.3,0.0,0.0,71.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-12,,,0.0,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-13,,,0.0,0.0,0.0,72.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-14,,,0.32,0.0,0.0,70.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-15,,,0.0,0.0,0.0,60.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-16,,,0.26,0.0,0.0,63.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-17,,,0.12,0.0,0.0,53.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-18,,,0.0,0.0,0.0,52.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-19,,,0.7,0.0,0.0,57.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-20,,,0.0,0.0,0.0,55.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-21,,,0.0,0.0,0.0,51.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-22,,,0.0,0.0,0.0,55.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-23,,,0.0,0.0,0.0,29.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-24,,,0.0,0.0,0.0,32.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-25,,,0.0,0.0,0.0,39.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-26,,,0.0,0.0,0.0,47.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-27,,,0.0,0.0,0.0,46.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-28,,,0.0,0.0,0.0,59.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-29,,,0.93,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-30,,,0.38,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2022-12-31,,,0.0,0.0,0.0,60.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-01,,,0.0,0.0,0.0,64.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-02,,,0.01,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-03,,,0.0,0.0,0.0,70.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-04,,,0.0,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-05,,,0.0,0.0,0.0,62.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-06,,,0.0,0.0,0.0,65.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-07,,,0.05,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-08,,,1.2,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-09,,,0.0,0.0,0.0,61.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-10,,,0.0,0.0,0.0,64.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-11,,,0.0,0.0,0.0,68.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-12,,,0.0,0.0,0.0,68.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-13,,,0.0,0.0,0.0,56.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-14,,,0.0,0.0,0.0,55.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-15,,,0.0,0.0,0.0,64.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-16,,,0.0,0.0,0.0,68.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-17,,,0.0,0.0,0.0,66.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-18,,,0.0,0.0,0.0,69.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-19,,,0.0,0.0,0.0,64.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-20,,,0.14,0.0,0.0,59.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-21,,,0.29,0.0,0.0,56.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-22,,,0.0,0.0,0.0,56.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-23,,,0.0,0.0,0.0,53.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-24,,,0.41,0.0,0.0,61.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-25,,,0.0,0.0,0.0,51.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-26,,,0.0,0.0,0.0,49.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-27,,,0.0,0.0,0.0,52.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-28,,,0.0,0.0,0.0,64.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-29,,,0.53,0.0,0.0,68.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-30,,,0.0,0.0,0.0,59.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-01-31,,,0.04,0.0,0.0,47.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-01,,,0.48,0.0,0.0,45.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-02,,,0.03,0.0,0.0,44.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-03,,,0.0,0.0,0.0,48.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-04,,,0.0,0.0,0.0,53.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-05,,,0.0,0.0,0.0,62.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-06,,,0.0,0.0,0.0,65.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-07,,,0.0,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-08,,,0.46,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-09,,,0.0,0.0,0.0,56.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-10,,,0.0,0.0,0.0,59.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-11,,,0.0,0.0,0.0,49.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-12,,,0.0,0.0,0.0,52.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-13,,,0.0,0.0,0.0,58.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-14,,,0.01,0.0,0.0,67.0,29.27036,-94.86421
USW00012923,"GALVESTON SCHOLES FIELD, TX US",2023-02-15,,,0.0,0.0,0.0,67.0,29.27036,-94.86421
